,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,fraudulent
10436,1,121,0,0,0,1,0,2,0,0,0
10437,86,133,86,0,0,1,0,2,3,5,0
10438,86,236,109,0,0,1,0,2,3,5,0
10439,98,274,147,92,0,1,0,4,3,5,0
10440,63,176,96,11,0,1,1,2,1,2,0
10441,264,174,208,0,0,1,0,2,6,2,0
10442,290,151,39,118,0,1,1,0,0,0,0
10443,0,128,36,0,0,1,1,4,1,5,0
10444,350,185,67,82,0,1,1,2,6,2,0
10445,63,48,40,34,0,1,1,0,0,0,0
10446,140,207,69,0,0,1,0,2,6,0,0
10447,192,156,79,54,0,1,1,2,0,6,0
10448,256,233,50,25,0,1,1,2,6,2,0
10449,0,38,88,14,0,0,0,2,6,2,0
10450,51,355,132,0,0,1,0,2,6,2,0
10451,85,223,100,115,0,1,0,2,6,2,0
10452,86,181,111,0,0,1,0,2,3,5,0
10453,55,355,177,58,0,1,1,2,6,2,0
10454,184,147,0,0,0,1,0,2,3,0,0
10455,25,85,79,72,0,1,1,1,7,2,0
10456,0,62,50,30,0,0,0,2,3,0,0
10457,216,157,67,22,0,1,0,2,6,2,0
10458,151,312,43,51,0,1,1,2,6,2,0
10459,148,152,77,98,0,1,0,2,1,0,0
10460,333,372,42,21,0,1,1,2,1,1,0
10461,63,83,36,0,0,1,0,2,2,0,0
10462,10,33,18,3,0,1,1,1,0,2,0
10463,35,60,35,0,0,1,0,2,3,5,0
10464,77,359,56,148,0,1,0,2,6,2,0
10465,65,290,92,0,0,1,1,2,1,2,0
10466,52,266,65,23,0,1,1,2,0,0,0
10467,226,33,3,0,0,1,0,0,6,0,0
10468,32,223,188,0,0,0,0,2,0,0,0
10469,70,343,0,0,0,1,1,2,6,2,0
10470,127,333,37,48,0,1,1,4,3,5,0
10471,0,163,142,44,0,1,0,2,7,2,0
10472,230,113,74,0,0,1,0,2,3,2,0
10473,134,209,72,143,0,1,1,4,0,0,0
10474,155,228,0,0,0,1,1,2,6,5,0
10475,128,134,129,0,0,1,0,2,1,10,0
10476,270,583,0,0,0,1,1,2,0,0,0
10477,105,39,26,0,0,1,1,2,3,0,0
10478,77,210,128,30,0,1,1,4,7,5,0
10479,100,109,44,65,0,1,1,2,1,5,0
10480,32,85,0,0,0,0,0,2,0,0,0
10481,350,263,91,103,0,1,0,2,1,2,0
10482,147,231,154,42,0,1,1,2,6,2,1
10483,240,97,392,95,0,1,1,2,0,0,0
10484,158,281,79,157,0,1,1,2,6,0,0
10485,201,114,114,307,0,1,1,2,6,2,0
10486,72,163,59,2,0,1,0,2,0,0,0
10487,92,193,73,0,0,1,0,2,1,2,0
10488,112,134,49,116,0,1,0,2,7,2,0
10489,149,175,81,0,0,1,1,2,1,1,0
10490,74,24,171,11,0,1,0,2,1,2,0
10491,16,178,251,63,0,1,1,2,6,0,0
10492,65,302,637,5,0,1,1,2,1,5,0
10493,32,264,0,0,0,0,0,2,0,0,0
10494,120,376,42,67,0,1,1,2,6,2,0
10495,333,365,168,90,0,1,1,2,1,1,0
10496,33,121,37,4,0,1,1,2,1,8,0
10497,44,99,107,83,0,1,0,2,1,2,0
10498,131,99,10,2,0,1,1,2,7,5,0
10499,32,164,0,0,0,0,0,2,0,0,0
10500,100,107,60,16,0,1,0,2,1,10,0
10501,10,33,18,3,0,1,1,1,0,2,0
10502,105,152,198,29,0,1,1,2,6,0,0
10503,0,96,0,0,0,0,0,1,6,0,0
10504,100,143,73,65,0,1,1,2,1,0,0
10505,126,101,166,19,0,1,1,2,2,2,0
10506,44,201,106,89,0,1,1,2,6,2,0
10507,588,47,255,11,0,1,1,2,6,2,0
10508,178,204,71,111,0,1,1,2,6,2,0
10509,48,99,36,0,1,1,1,2,3,2,0
10510,173,162,32,43,0,1,1,2,6,1,0
10511,0,124,50,6,0,0,0,2,1,1,0
10512,361,69,94,43,0,1,1,2,3,0,0
10513,126,108,63,0,0,1,1,1,6,10,0
10514,111,203,45,70,0,1,1,0,0,0,0
10515,222,204,81,21,0,1,0,2,6,2,0
10516,120,161,186,138,0,1,1,0,0,0,0
10517,35,58,41,0,0,1,0,2,3,5,0
10518,32,314,0,0,0,0,0,2,0,0,0
10519,65,62,198,107,0,1,1,2,5,0,0
10520,71,97,131,56,0,1,1,2,1,0,0
10521,0,265,0,0,0,0,0,1,6,0,0
10522,75,194,69,43,0,1,0,2,3,2,0
10523,148,255,28,82,0,1,0,2,6,2,0
10524,44,57,92,64,0,1,1,2,1,6,0
10525,10,33,18,3,0,1,1,1,0,2,0
10526,124,184,71,0,0,1,0,2,1,1,0
10527,130,231,69,87,0,1,1,2,6,0,0
10528,130,144,124,50,0,1,1,2,7,10,0
10529,0,224,35,195,0,1,0,2,1,6,0
10530,222,137,102,28,0,1,0,2,6,2,0
10531,290,275,99,162,0,1,1,2,2,0,0
10532,100,111,57,54,0,1,0,2,1,0,0
10533,102,210,133,14,0,1,0,2,3,2,0
10534,73,152,69,0,1,1,1,1,0,0,0
10535,127,299,106,7,0,1,1,3,3,0,0
10536,0,157,0,0,0,0,0,2,6,2,0
10537,100,141,68,71,0,1,1,4,1,1,0
10538,209,159,88,82,0,1,0,2,0,6,0
10539,122,85,40,20,0,1,1,5,1,8,0
10540,10,33,18,3,0,1,1,1,0,2,0
10541,0,363,0,0,0,0,0,2,3,2,0
10542,87,97,182,55,0,1,1,2,3,5,0
10543,32,177,0,0,0,0,0,2,0,0,0
10544,70,189,85,45,0,1,1,2,0,0,0
10545,86,358,132,0,0,1,0,2,1,5,0
10546,120,257,42,67,0,1,1,2,6,2,0
10547,96,121,0,0,0,1,1,0,0,0,0
10548,131,85,10,2,0,1,1,0,7,5,0
10549,71,102,33,0,0,1,0,2,0,6,0
10550,0,45,0,0,0,0,0,2,3,2,0
10551,105,343,67,36,0,1,1,2,1,2,0
10552,96,131,1,0,0,1,1,0,0,0,0
10553,264,299,94,0,0,1,0,2,6,2,0
10554,70,10,0,0,0,1,0,0,0,0,0
10555,36,548,147,0,0,1,0,2,2,0,0
10556,33,44,7,0,0,1,0,2,3,10,0
10557,47,92,63,47,0,1,1,2,3,0,0
10558,100,60,20,78,0,1,0,5,0,0,0
10559,93,95,416,61,0,1,1,2,6,2,0
10560,0,150,103,18,0,0,1,2,6,2,0
10561,311,229,169,14,0,1,1,2,1,5,0
10562,118,210,25,16,0,1,0,2,6,2,0
10563,222,268,40,0,0,1,0,2,6,2,0
10564,11,389,150,104,0,1,1,2,2,6,1
10565,131,50,15,2,0,1,1,0,7,5,0
10566,32,192,0,0,0,0,0,2,0,0,0
10567,243,19,390,0,0,1,1,0,0,0,0
10568,68,194,71,48,0,1,0,2,6,2,0
10569,72,239,59,122,0,1,1,0,0,0,0
10570,0,54,86,20,0,0,0,1,6,1,0
10571,73,236,67,0,0,1,1,2,6,0,0
10572,203,182,0,0,0,1,0,2,0,0,0
10573,0,15,0,0,0,1,0,0,0,0,0
10574,92,44,27,123,0,1,0,2,6,2,0
10575,100,301,10,0,0,1,0,2,0,0,0
10576,201,139,209,344,0,1,1,2,1,2,0
10577,264,346,0,0,0,1,0,2,3,3,0
10578,92,22,51,123,0,1,0,2,6,2,0
10579,182,46,66,0,0,1,1,2,3,2,0
10580,10,28,21,3,0,1,0,1,0,2,0
10581,71,171,75,64,0,1,1,2,2,2,0
10582,32,78,0,0,0,0,0,2,0,0,0
10583,77,220,102,69,0,1,1,2,6,2,0
10584,155,68,122,5,0,1,1,1,6,2,0
10585,201,164,107,307,0,1,1,2,0,2,0
10586,154,396,98,67,0,1,1,0,0,0,0
10587,79,13,28,42,0,1,1,2,1,5,0
10588,134,267,138,25,0,1,1,0,0,3,0
10589,0,82,1,5,0,0,0,2,1,1,0
10590,7,107,45,113,0,1,0,0,0,0,0
10591,131,181,8,7,0,1,0,5,6,5,0
10592,87,333,0,157,0,1,1,2,1,0,0
10593,222,272,0,0,0,1,0,2,6,2,0
10594,71,171,75,64,0,1,1,2,2,2,0
10595,0,139,11,0,0,0,1,0,4,0,0
10596,86,339,31,0,0,1,0,0,0,0,0
10597,85,261,93,115,0,1,0,2,6,2,0
10598,201,209,163,300,0,1,0,2,1,2,0
10599,81,400,0,0,0,1,1,0,3,5,0
10600,20,207,93,51,0,1,1,2,0,0,0
10601,87,562,207,55,0,1,1,2,1,1,0
10602,230,74,76,0,0,1,0,0,0,0,0
10603,263,143,145,64,0,0,1,2,2,2,0
10604,215,247,124,0,0,1,1,2,1,2,0
10605,32,344,0,0,0,0,0,2,0,0,0
10606,125,329,54,11,0,1,0,2,4,2,0
10607,0,82,14,0,0,0,0,1,6,6,0
10608,0,80,139,0,0,0,0,2,1,10,0
10609,48,156,0,0,0,1,1,0,0,0,0
10610,125,162,86,0,0,1,0,2,0,0,0
10611,220,155,38,42,0,1,1,2,1,2,0
10612,0,677,17,0,0,1,0,2,0,0,0
10613,54,191,80,14,0,1,0,2,6,0,0
10614,10,33,18,3,0,1,1,1,0,2,0
10615,192,227,199,135,0,1,1,2,6,2,0
10616,79,190,169,43,0,1,0,2,1,0,0
10617,170,137,83,355,0,1,1,0,0,0,0
10618,102,252,149,69,0,1,1,2,0,2,0
10619,47,105,55,71,0,1,0,2,2,0,0
10620,0,223,35,195,0,1,0,2,6,6,0
10621,0,141,136,89,0,0,0,2,0,0,0
10622,131,98,10,2,0,1,1,2,7,5,0
10623,333,367,168,90,0,1,1,2,1,1,0
10624,0,120,0,0,0,0,0,2,0,0,0
10625,10,48,18,3,0,1,1,1,0,2,0
10626,132,47,75,0,0,1,0,2,3,0,0
10627,148,135,76,0,0,1,1,2,1,2,0
10628,127,128,105,0,0,1,0,1,5,2,0
10629,261,112,42,95,0,1,1,2,1,2,0
10630,120,174,44,67,0,1,1,4,3,5,0
10631,77,87,251,22,0,1,0,0,0,0,0
10632,77,163,49,14,0,1,1,2,1,2,0
10633,67,320,0,29,0,1,0,0,0,0,0
10634,230,106,68,36,0,1,0,2,0,0,0
10635,59,197,84,29,0,1,0,2,0,2,0
10636,127,247,38,48,0,1,1,2,0,0,0
10637,0,275,118,0,0,1,0,2,1,2,0
10638,89,121,82,9,0,1,1,2,3,2,0
10639,333,367,168,90,0,1,1,2,1,1,0
10640,75,257,87,18,0,0,0,2,6,2,0
10641,48,219,0,0,0,1,1,0,0,0,0
10642,106,48,16,19,0,1,0,2,3,2,0
10643,0,63,2,0,0,0,0,5,7,0,0
10644,48,122,189,20,0,1,0,2,1,0,0
10645,10,33,18,3,0,1,1,1,0,2,0
10646,10,33,18,3,0,1,1,1,0,2,0
10647,124,222,0,0,0,1,0,2,6,0,0
10648,148,339,48,89,0,1,0,2,1,10,0
10649,49,130,232,0,0,1,1,2,0,2,0
10650,148,190,50,13,0,1,1,2,1,0,0
10651,105,507,120,10,0,1,0,2,6,2,0
10652,182,98,82,51,0,1,0,2,0,0,0
10653,32,128,0,0,0,0,0,2,0,0,0
10654,47,291,56,48,0,1,1,2,2,0,0
10655,106,16,40,19,0,1,0,2,1,2,0
10656,92,61,70,123,0,1,0,2,7,3,0
10657,264,299,94,0,0,1,0,2,6,2,0
10658,131,94,10,2,0,1,1,2,7,5,0
10659,207,74,55,40,0,1,0,2,0,0,0
10660,141,56,216,0,0,1,0,2,0,2,0
10661,146,88,79,67,0,1,0,2,0,0,0
10662,54,136,76,0,0,1,0,2,3,6,1
10663,182,237,75,42,0,1,0,2,6,2,0
10664,167,359,48,0,0,1,1,0,0,6,0
10665,95,191,99,48,1,1,1,1,7,10,0
10666,199,99,9,44,0,1,1,2,1,5,0
10667,18,425,0,0,0,1,1,2,0,0,0
10668,116,71,135,22,0,1,1,2,6,2,0
10669,154,322,86,31,0,1,1,2,6,0,0
10670,131,84,10,2,0,1,1,2,7,5,0
10671,87,233,68,51,0,1,0,2,3,2,0
10672,97,446,185,296,0,1,0,2,1,2,0
10673,131,128,25,2,0,1,1,0,1,11,0
10674,104,116,44,3,0,0,1,2,6,2,0
10675,0,308,36,7,0,0,0,2,1,0,0
10676,95,190,99,48,1,1,1,1,7,10,0
10677,131,86,15,2,0,1,1,0,7,5,0
10678,141,141,59,22,0,1,1,2,1,0,0
10679,110,109,92,116,0,1,0,0,0,0,0
10680,95,191,99,48,1,1,1,1,7,10,0
10681,95,190,99,48,1,1,1,1,7,10,0
10682,121,122,51,0,0,1,1,2,0,0,0
10683,151,111,179,67,0,1,1,2,1,10,0
10684,135,126,252,41,1,1,1,2,1,2,0
10685,141,287,85,0,0,1,0,4,0,0,0
10686,86,173,56,0,0,1,0,2,3,5,0
10687,121,195,48,68,0,1,1,2,0,1,0
10688,91,252,0,25,1,1,1,2,0,0,0
10689,73,79,234,16,0,1,0,2,1,0,0
10690,0,94,39,0,0,1,0,0,0,0,0
10691,0,71,129,47,0,0,0,0,0,0,0
10692,48,92,0,1,0,1,0,2,6,4,0
10693,134,102,45,28,0,1,0,0,0,0,0
10694,270,682,0,0,0,1,1,5,0,0,0
10695,131,86,10,2,0,1,1,2,7,5,0
10696,167,382,90,0,0,1,1,2,0,6,0
10697,83,122,72,116,0,1,0,2,6,2,0
10698,0,85,8,10,1,1,0,0,0,0,0
10699,107,16,30,43,0,1,1,3,0,0,0
10700,74,35,114,8,0,1,0,2,6,2,0
10701,156,309,22,89,0,1,0,2,1,2,0
10702,117,120,108,39,0,1,0,2,6,4,0
10703,66,297,127,0,0,1,0,2,6,2,0
10704,95,36,24,15,1,1,0,2,6,0,0
10705,110,109,92,116,0,1,0,0,0,0,0
10706,90,199,62,0,0,1,1,2,3,2,0
10707,70,155,117,260,0,1,1,2,6,10,0
10708,59,249,66,30,0,1,0,2,7,2,0
10709,144,164,68,69,0,1,1,2,6,2,0
10710,1,156,0,0,0,1,0,2,0,0,0
10711,20,266,126,51,0,1,0,2,0,0,0
10712,158,181,172,0,0,1,0,2,6,2,0
10713,112,173,127,36,0,1,1,2,7,10,0
10714,86,168,101,0,0,1,0,2,3,5,0
10715,222,133,121,0,0,1,0,2,6,2,0
10716,75,184,50,9,0,0,1,2,1,0,0
10717,86,144,154,26,0,1,0,2,3,5,0
10718,66,103,66,41,0,1,1,2,3,5,0
10719,1,87,0,0,0,1,0,2,1,0,0
10720,41,316,188,3,0,1,0,2,3,5,0
10721,0,77,103,20,0,0,0,1,6,1,0
10722,32,136,0,0,0,0,0,2,0,0,0
10723,79,252,87,64,0,1,0,2,0,0,0
10724,49,169,291,61,0,1,1,2,6,2,0
10725,72,187,103,0,0,1,0,2,1,2,0
10726,123,51,65,0,0,1,0,0,0,0,0
10727,167,569,40,0,0,1,1,2,0,6,0
10728,123,122,0,0,0,1,0,0,0,0,0
10729,33,241,156,68,0,1,1,2,6,2,0
10730,207,255,30,3,0,1,1,2,1,10,0
10731,109,209,90,0,0,1,1,2,0,0,0
10732,333,367,168,90,1,1,1,2,1,1,0
10733,86,701,0,86,0,1,0,2,3,5,0
10734,86,150,86,0,0,1,0,2,3,5,0
10735,222,134,61,0,0,1,0,2,6,2,0
10736,64,282,78,14,0,1,0,4,3,8,0
10737,0,60,4,0,0,0,0,4,0,0,1
10738,0,81,56,93,0,0,1,2,1,10,0
10739,115,157,151,77,0,1,0,2,6,7,0
10740,84,177,23,167,0,1,0,2,0,0,0
10741,32,86,0,0,0,0,0,2,0,0,0
10742,0,219,92,0,0,0,0,2,0,0,0
10743,86,152,86,0,0,1,0,2,3,5,0
10744,53,125,94,40,0,1,1,2,6,2,0
10745,10,33,18,3,0,1,1,1,0,2,0
10746,140,377,25,0,0,1,1,4,7,5,0
10747,32,135,0,0,0,0,0,2,0,0,0
10748,39,175,48,36,0,1,1,2,6,2,0
10749,141,108,90,16,0,1,0,2,2,2,0
10750,86,150,86,0,0,1,0,2,3,5,0
10751,131,98,0,0,0,1,0,0,0,0,0
10752,86,177,120,0,0,1,0,2,3,5,0
10753,290,352,131,142,0,1,1,2,6,0,0
10754,121,514,87,48,0,1,1,2,3,0,0
10755,0,69,26,11,0,0,0,2,6,0,0
10756,131,98,0,0,0,1,0,0,0,0,0
10757,86,151,86,0,0,1,0,2,3,5,0
10758,86,221,164,0,0,1,0,2,1,5,0
10759,86,280,86,0,0,1,0,4,3,5,0
10760,86,198,92,0,0,1,0,2,3,5,0
10761,86,150,80,0,0,1,0,4,3,5,0
10762,86,271,168,0,0,1,0,2,3,5,0
10763,133,55,41,0,0,1,0,2,0,2,0
10764,86,81,60,0,0,1,0,4,3,5,0
10765,86,156,63,0,0,1,0,2,3,5,0
10766,10,33,18,3,0,1,1,1,0,2,0
10767,10,33,18,3,0,1,1,1,0,2,0
10768,64,43,0,0,0,1,1,0,0,0,0
10769,86,155,128,0,0,1,0,2,3,5,0
10770,86,151,86,0,0,1,0,4,3,5,0
10771,86,302,162,0,0,1,0,2,6,2,0
10772,86,187,102,0,0,1,0,4,3,5,0
10773,86,243,92,0,0,1,0,2,3,5,0
10774,131,84,10,2,0,1,1,2,7,5,0
10775,86,150,86,0,0,1,0,2,3,5,0
10776,0,64,0,0,0,0,0,0,0,0,0
10777,20,131,75,89,0,1,0,2,6,0,0
10778,86,130,94,0,0,1,0,2,3,5,0
10779,86,151,84,0,0,1,0,2,3,5,0
10780,39,250,0,0,0,1,0,0,0,0,0
10781,141,223,67,0,0,1,1,2,0,2,0
10782,151,102,92,0,0,1,1,2,2,6,0
10783,70,104,225,0,0,1,1,0,1,2,0
10784,86,132,92,0,0,1,0,4,3,5,0
10785,86,349,123,52,0,1,0,2,3,5,0
10786,0,335,326,71,0,0,0,2,0,0,0
10787,86,202,93,31,1,1,0,2,3,5,0
10788,86,184,88,31,1,1,0,2,3,5,0
10789,86,269,173,0,0,1,0,2,3,5,0
10790,151,261,111,51,0,1,1,2,1,2,0
10791,151,283,249,35,0,1,1,2,1,2,0
10792,115,362,84,25,0,1,0,2,1,2,0
10793,86,293,188,0,0,1,0,2,3,5,0
10794,10,33,18,3,0,1,1,1,0,2,0
10795,86,233,92,0,0,1,0,2,3,5,0
10796,86,257,151,0,0,1,0,2,3,5,0
10797,141,130,71,0,0,1,1,2,0,0,0
10798,86,151,86,0,0,1,0,2,3,5,0
10799,86,158,86,0,0,1,0,2,3,5,0
10800,0,258,263,5,0,1,0,0,0,0,0
10801,119,227,100,9,0,1,1,2,0,2,0
10802,86,226,65,0,0,1,0,2,3,5,0
10803,86,164,86,0,0,1,0,2,3,5,0
10804,86,150,86,0,0,1,0,4,3,5,0
10805,86,169,85,0,0,1,0,2,3,5,0
10806,86,268,177,0,0,1,0,2,3,5,0
10807,86,152,86,0,0,1,0,2,3,5,0
10808,230,240,120,0,0,1,0,2,0,0,0
10809,86,150,95,0,0,1,0,2,3,5,0
10810,312,242,0,0,0,1,0,2,6,0,0
10811,84,153,101,37,0,1,1,2,7,2,0
10812,141,186,225,90,0,1,1,2,1,0,0
10813,86,124,86,0,0,1,0,2,3,5,0
10814,105,245,4,0,0,1,1,4,5,0,0
10815,131,109,9,2,0,1,1,2,7,5,0
10816,86,151,86,0,0,1,0,4,3,5,0
10817,0,135,0,0,0,0,0,0,0,0,0
10818,10,33,18,3,0,1,1,1,0,2,0
10819,75,178,87,40,0,1,1,0,0,0,0
10820,86,202,88,31,1,1,0,2,3,5,0
10821,105,315,260,19,0,1,0,2,1,2,0
10822,48,130,0,0,0,1,1,0,0,0,0
10823,110,109,92,116,0,1,0,0,0,0,0
10824,86,261,160,0,0,1,0,2,3,5,0
10825,157,238,21,41,0,1,0,2,1,2,0
10826,141,492,0,0,0,1,0,2,0,0,0
10827,86,234,173,0,0,1,0,2,1,2,0
10828,65,189,724,11,0,1,1,2,1,5,0
10829,86,308,54,0,0,1,0,2,3,2,0
10830,156,88,96,116,0,1,0,0,0,0,0
10831,131,85,15,4,0,1,1,2,7,5,0
10832,20,120,68,0,0,1,1,2,6,6,0
10833,131,84,15,2,0,1,0,0,0,0,0
10834,156,88,96,116,0,1,0,0,0,0,0
10835,86,327,133,0,0,1,0,2,3,5,0
10836,243,10,390,0,0,1,1,0,0,0,0
10837,32,166,144,0,0,0,0,2,0,0,0
10838,81,131,382,40,0,1,0,4,6,10,0
10839,243,36,523,0,0,1,1,0,0,0,0
10840,20,211,69,33,0,1,0,2,3,2,0
10841,240,97,382,95,0,1,1,2,0,2,0
10842,192,156,79,54,0,1,1,2,0,6,0
10843,122,101,60,104,0,1,0,0,7,10,0
10844,86,117,72,0,0,1,0,2,3,5,0
10845,86,252,149,0,0,1,0,2,3,5,0
10846,61,251,83,57,0,1,0,2,3,5,0
10847,104,199,62,0,0,1,1,2,1,6,0
10848,178,215,102,111,0,1,1,2,6,2,0
10849,0,418,0,0,0,0,0,2,6,0,1
10850,10,33,18,3,0,1,1,1,0,2,0
10851,0,185,167,24,0,1,0,2,6,0,0
10852,10,33,18,3,0,1,1,1,0,2,0
10853,0,50,40,25,0,1,1,3,3,5,0
10854,87,197,167,47,0,1,1,2,6,0,0
10855,86,168,110,0,0,1,0,2,3,5,0
10856,85,256,96,61,0,1,1,2,0,0,0
10857,86,151,75,0,0,1,0,2,3,5,0
10858,71,18,0,0,0,1,0,2,0,6,0
10859,207,208,76,36,0,1,0,2,3,6,0
10860,86,239,87,59,1,1,0,2,3,5,0
10861,105,255,0,0,1,1,0,4,5,0,0
10862,86,151,88,0,0,1,0,2,3,5,0
10863,86,526,194,0,0,1,0,2,6,5,0
10864,0,103,322,0,0,0,0,2,0,0,0
10865,88,257,55,0,0,1,1,2,6,0,0
10866,86,132,92,0,0,1,0,4,3,5,0
10867,89,239,239,95,0,1,0,2,6,7,0
10868,155,111,29,0,0,1,1,2,1,2,0
10869,48,159,0,0,0,1,1,0,0,0,0
10870,149,41,17,0,0,1,0,2,3,5,0
10871,127,261,96,37,0,1,1,2,3,5,0
10872,127,210,177,97,0,1,1,2,6,2,0
10873,86,239,123,0,0,1,0,4,3,5,0
10874,123,120,0,0,0,1,0,0,0,0,0
10875,87,115,210,3,0,0,0,2,6,2,0
10876,10,34,18,3,0,1,1,1,0,2,0
10877,54,419,101,37,0,1,0,2,0,2,1
10878,86,197,92,0,0,1,0,2,3,5,0
10879,32,185,0,0,0,0,0,2,0,0,0
10880,123,79,0,0,0,1,0,0,0,0,0
10881,126,299,129,23,0,1,1,3,5,0,0
10882,86,128,150,0,0,1,0,4,3,5,0
10883,86,341,123,52,1,1,0,2,3,5,0
10884,131,90,15,2,0,1,0,0,7,5,0
10885,86,163,154,27,0,1,0,2,3,5,0
10886,222,188,0,37,0,1,0,2,6,0,0
10887,86,138,181,20,0,1,0,2,3,5,0
10888,10,33,18,3,0,1,1,1,0,2,0
10889,86,336,123,52,0,1,0,2,3,5,0
10890,86,202,93,31,1,1,0,2,3,5,0
10891,77,359,56,148,0,1,0,2,6,2,0
10892,131,115,15,2,0,1,1,0,7,5,0
10893,57,389,0,114,0,1,1,2,6,2,0
10894,131,62,10,2,0,1,1,2,7,10,0
10895,97,194,70,16,0,1,0,1,5,0,0
10896,86,159,140,4,0,1,0,2,3,5,0
10897,154,498,31,109,0,1,1,2,3,5,0
10898,131,112,10,2,0,1,1,2,7,5,0
10899,52,204,64,56,0,1,0,2,0,0,0
10900,63,13,0,0,0,1,0,1,0,0,0
10901,71,95,101,52,0,1,1,0,3,2,0
10902,86,163,154,27,0,1,0,2,3,5,0
10903,131,79,15,2,0,1,1,0,7,5,0
10904,86,157,86,0,0,1,0,2,3,5,0
10905,86,71,122,123,1,1,0,2,3,5,0
10906,78,156,72,14,0,1,1,2,3,5,0
10907,10,33,18,3,0,1,1,1,0,2,0
10908,119,252,65,61,0,1,1,2,1,0,0
10909,32,112,0,0,0,0,0,2,0,0,0
10910,270,618,0,0,0,1,1,2,6,0,0
10911,86,156,153,36,0,1,0,2,3,5,0
10912,124,195,0,0,0,1,0,2,6,0,0
10913,67,181,60,67,0,1,0,2,3,2,0
10914,111,272,52,1,1,1,0,2,6,2,0
10915,264,248,90,72,0,1,0,2,6,2,0
10916,20,87,37,8,0,1,0,0,6,0,0
10917,0,269,0,0,0,0,0,0,0,0,0
10918,86,137,181,20,1,1,0,2,3,5,0
10919,270,592,0,0,0,1,1,5,5,0,0
10920,392,767,288,33,0,1,0,2,6,2,0
10921,226,79,31,0,0,1,0,0,0,0,0
10922,152,84,412,32,1,1,1,2,0,0,0
10923,211,104,57,33,0,1,1,2,7,2,0
10924,141,117,39,0,0,1,0,0,0,0,0
10925,77,254,69,147,0,1,0,0,1,10,0
10926,86,367,291,0,0,1,0,2,3,5,0
10927,59,318,0,0,0,0,0,2,0,2,0
10928,59,381,0,0,0,0,0,2,2,0,0
10929,34,208,36,0,0,1,1,2,0,2,0
10930,86,335,145,0,0,1,0,2,6,2,0
10931,131,89,15,2,0,1,0,2,5,5,0
10932,69,134,84,24,0,1,0,2,3,5,0
10933,207,179,125,3,0,1,1,2,6,0,0
10934,47,123,75,0,0,1,0,2,6,2,0
10935,131,102,10,2,0,1,1,2,7,5,0
10936,86,197,101,0,0,1,0,2,6,2,0
10937,157,201,57,64,0,1,1,2,1,5,0
10938,86,238,111,0,0,1,0,2,3,5,0
10939,86,118,91,0,0,1,0,4,3,5,0
10940,0,223,36,11,0,0,0,2,6,2,0
10941,102,53,216,81,0,1,0,2,6,0,0
10942,198,199,80,24,0,1,1,0,0,0,0
10943,53,171,190,80,0,1,0,0,0,0,0
10944,199,37,137,0,0,1,1,2,6,2,0
10945,86,279,86,0,0,1,0,4,3,5,0
10946,86,104,73,0,0,1,0,2,3,5,0
10947,10,33,18,3,0,1,1,1,0,2,0
10948,86,176,112,0,0,1,0,2,3,5,0
10949,86,150,85,0,0,1,0,2,3,5,0
10950,86,200,136,0,0,1,0,4,3,5,0
10951,144,127,63,0,0,1,1,5,1,0,0
10952,77,342,61,66,0,1,0,2,5,0,0
10953,147,241,32,118,0,1,1,3,6,2,1
10954,131,102,15,2,0,1,1,0,0,0,0
10955,52,240,58,55,0,1,0,2,0,0,0
10956,86,91,87,0,0,1,0,2,3,5,0
10957,120,303,54,67,0,1,1,2,7,10,0
10958,0,12,30,0,0,0,0,1,0,0,0
10959,86,150,86,0,0,1,0,2,3,5,0
10960,131,181,0,0,0,1,1,3,7,0,0
10961,147,223,129,77,0,1,1,2,6,2,1
10962,155,239,111,47,0,1,1,2,1,2,0
10963,86,176,116,0,0,1,0,2,3,5,0
10964,86,167,116,0,0,1,0,2,3,5,0
10965,86,150,88,0,0,1,0,2,3,5,0
10966,0,137,49,10,0,1,0,2,7,5,0
10967,43,42,53,30,0,1,0,2,0,2,0
10968,86,150,86,0,0,1,0,2,3,5,0
10969,65,111,229,10,0,1,1,2,3,11,0
10970,86,132,88,0,0,1,0,4,3,5,0
10971,112,274,111,39,1,1,1,2,7,0,0
10972,86,139,57,0,0,1,0,2,3,5,0
10973,77,291,101,0,0,1,0,2,6,2,0
10974,50,192,21,41,0,0,0,2,7,0,0
10975,222,60,12,29,0,1,1,2,6,2,0
10976,72,421,129,2,0,1,0,2,2,0,0
10977,86,114,100,0,0,1,0,2,3,5,0
10978,86,219,127,0,0,1,0,2,3,5,0
10979,10,33,18,3,0,1,1,1,0,2,0
10980,131,127,15,2,0,1,1,0,7,5,0
10981,131,106,10,2,0,1,1,2,7,5,0
10982,30,479,58,0,0,0,0,2,7,3,0
10983,131,80,15,2,0,1,1,0,7,5,0
10984,86,181,94,0,0,1,0,2,3,5,0
10985,86,151,86,0,0,1,0,2,3,5,0
10986,86,213,86,0,0,1,0,2,3,5,0
10987,86,311,83,0,0,1,0,2,1,2,0
10988,330,62,47,47,0,1,1,2,6,0,0
10989,131,87,15,2,0,1,1,0,0,0,0
10990,20,88,87,0,0,1,1,2,6,2,0
10991,38,118,0,12,0,1,0,2,0,0,0
10992,131,86,10,2,0,1,1,0,7,5,0
